text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
@realDonaldTrump You just don't want to have to pay for your Cialis pills.,en,"Vernon, British Columbia",,,,BaldEagleRider,Fri Nov 30 02:21:45 +0000 2018,0,0,0,0,FALSE
French Cialis ads all up in my newsfeed as if my flaccid appendages are bilingual.,en,"Halifax, ns",,,,fmlsux,Thu Nov 29 19:54:58 +0000 2018,0,2,0,0,FALSE
my dumbass really thought cialis was a drug that helped memory loss,en,she/her,,,,MaddyChestnut,Thu Nov 29 18:46:43 +0000 2018,0,0,0,0,FALSE
"@mariamsmadness No, problem with Cialis and Viagra men even in 80's can last longer!😜",en,CANADA,,,,shahidc69,Thu Nov 29 15:29:11 +0000 2018,0,0,0,0,FALSE
@bornfromwolves Doc says I no longer need Cialis.,en,"Ontario, Canada",,,,Buck__16,Thu Nov 29 03:11:02 +0000 2018,0,0,0,0,FALSE
@cialis_canada Can someone at Cialis please help @JustinTrudeau with his nose? #cdnpoli #cialis https://t.co/KHQubZasdj,en,Canada,,,,Hevel11,Wed Nov 28 00:16:51 +0000 2018,0,0,0,0,FALSE
"@cialis_canada No thanks, my plumbing is still working great !",en,"Pickering, Ontario, Canada",Canada,CA,"[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]",DavidCheungGuy,Tue Nov 27 23:40:16 +0000 2018,0,0,0,0,FALSE
"@cialis_canada No, no, no ... My advice? ... See Alice!",en,"Winnipeg, Manitoba",,,,EDanielGreen,Mon Nov 26 22:47:52 +0000 2018,0,0,0,0,FALSE
A scandal surrounds BoringKateOs a year after release. Cialis is discovered in the cereal. Leaked documents say we intentionally made the chastity devices flimsy enough to break before you finish a box. Pro masturbation subliminals are also found in the back of the box puzzles.,en,"Montréal, Québec",,,,BoringNerdyKate,Mon Nov 26 20:04:45 +0000 2018,1,4,1,0,FALSE
"Caverstem stem cell treating erectile dysfunction with over 90% success rate , fda friendly, painless #urology #medicine #medicalbreakthrough #aestheticmedicine #ed #viagra #cialis #pfizer #lily #prp $celz #tradewar #biotech #Bitcoin #rt #china #stemcell
https://t.co/v4U6gfPcHx",en,Kingston Ontario,,,,OTCBUL,Mon Nov 26 11:39:48 +0000 2018,0,0,0,1,FALSE
"@RedTRaccoon @catsully62 1) Also bring up their pharmacology scheduling they have zero new drugs. Stuff like lyrica, Humera, cialis (for BPH), nucynta, lexipro, etc all the meds about 20 I  take to manage my conditions are not at the VA. We really need a true veterans choice program to see",en,"Toronto, Ontario, Canada",,,,strategiclimits,Sun Nov 25 16:18:40 +0000 2018,0,0,0,1,FALSE
@ChronicV @cialis_canada 😂😂 oops I thought it was some anti-anxiety poison they were pushing.,en,South Western Ontario,,,,thennessy22,Sun Nov 25 16:04:23 +0000 2018,0,0,0,0,FALSE
@BuzzIlk @JSMbanker @cialis_canada 😂😂,und,South Western Ontario,,,,thennessy22,Sun Nov 25 16:02:30 +0000 2018,0,0,0,0,FALSE
"@Jalbinati8 Cialis, see your doctor",en,"Vancouver, British Columbia",,,,JustinHards,Sun Nov 25 08:29:51 +0000 2018,0,0,0,0,FALSE
@ArcAngelBen @IceCreamMan108 Cialis,en,"Winnipeg, Manitoba",Canada,CA,"[[[-97.350366, 49.713679], [-97.350366, 49.993932], [-96.954987, 49.993932], [-96.954987, 49.713679]]]",MasonDrm,Sun Nov 25 06:29:20 +0000 2018,0,0,0,0,FALSE
@JSMbanker @cialis_canada She’s with me,en,"Saanich, British Columbia",,,,grumpygreg97,Sat Nov 24 02:14:09 +0000 2018,0,0,0,0,FALSE
@cialis_canada Some Black Friday prices? Asking for a friend.,en,Vancouver,,,,CanuckSyko,Sat Nov 24 00:20:17 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada Ah je sais pas.. Moi je regarde en avant... Quand je regarde en arrière c'est parce que j'ai croisé qqun...,fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:51:04 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada 👍👍😋,und,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:49:39 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada Le cialis au bord de la plage est pas en pilule. 😛😛😛😍,fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:18:32 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada J'm-en fiche des niaiseries que j'ai dis... J'me prend pas au sérieux .... Imagine dans 20 ans quand je vais relire ca..,fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:17:06 +0000 2018,0,1,0,0,FALSE
@borisgast @cialis_canada Ahahahahah!!!,tl,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:13:23 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada Twitter oublie rien... :)))))) 😋😆😆,fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:10:36 +0000 2018,0,0,0,0,FALSE
@borisgast @cialis_canada Moi j'assume complètement. :))))))))))),fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:06:11 +0000 2018,0,0,0,0,FALSE
@cialis_canada On veut des échantillons. 💊😋😋😋🌋🌋🌈🌈,fr,"Montréal, Québec",,,,gogosamuel,Fri Nov 23 21:01:57 +0000 2018,0,0,0,0,FALSE
"@cialis_canada I've purchased both Cialis and Viagra over the last few months. Not sure how you get off saying it's cheaper, cause it's not.",en,"Brampton, Ontario",Canada,CA,"[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]",tallguyterry,Fri Nov 23 11:30:51 +0000 2018,0,0,0,0,FALSE
@cialis_canada 72$ moindre coût ?,fr,Thetford Mines,,,,bad_gil,Thu Nov 22 22:49:32 +0000 2018,0,0,0,0,FALSE
"All these years, I thought Cialis was some medication to make a part of body function better.  This ad implies it is car related. Some fuel additive to make car run better ? Or some product to improve the paint finish on the car ?  :-) https://t.co/xzD7QZZTB8",en,Montreal Canada,,,,jfmezei,Thu Nov 22 15:18:55 +0000 2018,0,1,0,0,FALSE
@cialis_canada Hahaha 75$,tl,,,,,Kaoslay,Wed Nov 21 21:23:09 +0000 2018,0,1,0,0,FALSE
"""Cialis, ask your doctor.""",en,War Room,,,,heatapocalypse,Wed Nov 21 15:14:09 +0000 2018,0,0,0,0,FALSE
"@cialis_canada Je suis bandé sur cette voiture, moi aussi je voudrais me la retapper encore et encore.",fr,🇨🇦 Canada,,,,surveilz,Wed Nov 21 03:02:21 +0000 2018,0,0,0,0,FALSE
@Parsonn_ C'est depuis que tu m'as envoyé le lien de ton compte Cialis premium ça.,fr,Canada,,,,fyberglass,Tue Nov 20 20:32:33 +0000 2018,0,1,0,0,FALSE
@cialis_canada Lol How much??,en,"Toronto, Canada",,,,PR31977050,Mon Nov 19 15:27:05 +0000 2018,0,0,0,0,FALSE
"Jason Alme was on My Worst Holiday for a hilarious episode that you should only miss if you're an asshole.  @myworstholiday and @jaycanchu are the shit!

#NSFWPod #podcast #NowListening #comedy @NSFWPodNetwork 

https://t.co/kM13pbU2Xg",en,"Calgary, Alberta",,,,InvasionRemake,Sun Nov 18 22:41:38 +0000 2018,0,0,0,1,FALSE
"Jason Alme was on My Worst Holiday for a hilarious episode that you should only miss if you're an asshole.  @myworstholiday and @jaycanchu are the shit!

#NSFWPod #podcast #NowListening #comedy @NSFWPodNetwork 

https://t.co/kM13pbU2Xg",en,Canada,,,,officiallyrory,Sun Nov 18 19:19:40 +0000 2018,0,0,0,1,FALSE
"Jason Alme was on My Worst Holiday for a hilarious episode that you should only miss if you're an asshole.  @myworstholiday and @jaycanchu are the shit!

#NSFWPod #podcast #NowListening #comedy @NSFWPodNetwork 

https://t.co/kM13pbU2Xg",en,"Ontario, Canada",,,,TheRustedRobot,Sun Nov 18 17:43:17 +0000 2018,0,0,0,1,FALSE
J’ai pas vu de pub de Cialis dans ma TL depuis quelques jours. JE SUIS GUÉRIS! 💪🏻🍆💦,fr,"Québec, Québec, Canada",,,,Parsonn_,Sun Nov 18 17:24:23 +0000 2018,0,2,0,0,FALSE
@CelzFans @CaverStem I agree not to mention all the men that take viagra or cialis but would rather switch to caverstem instead of having a sex life dependant on pills and good timing,en,Kingston Ontario,,,,OTCBUL,Sun Nov 18 13:53:18 +0000 2018,0,0,0,0,FALSE
IMHO everyone should be on cialis. You get hard easily already? To bad! Now you're gonna get hard even more embarassingly easily and miss your bus stop because you couldn't stand up when your bus passed it!,en,"Calgary, Alberta",,,,fatfuckpigslave,Sat Nov 17 19:48:25 +0000 2018,0,0,0,1,FALSE
IMHO everyone should be on cialis. You get hard easily already? To bad! Now you're gonna get hard even more embarassingly easily and miss your bus stop because you couldn't stand up when your bus passed it!,en,"Montréal, Québec",,,,BoringNerdyKate,Sat Nov 17 17:43:30 +0000 2018,1,6,4,0,FALSE
"@ChronicV @jedleonard @cialis_canada And opinions. Oxygen has a lot of value, though.",en,"Whitehorse, Yukon",,,,cruiseexplorer,Sat Nov 17 00:24:06 +0000 2018,0,0,0,0,FALSE
"Hey @Dandelorme, pourquoi depuis qu'on a jasé en Dm j'ai des tweets sponsorisés de Cialis?! 🤔",fr,Dj booth,,,,djmega78,Fri Nov 16 14:12:37 +0000 2018,0,2,0,0,FALSE
@jedleonard @cialis_canada Oxygen?,und,Toronto,,,,ChronicV,Thu Nov 15 21:33:10 +0000 2018,0,1,0,0,FALSE
"@cialis_canada Increasingly shameful porn works just as well, and thanks to the wonders of the internet, it’s also free.",en,Toronto,,,,ChronicV,Thu Nov 15 21:32:44 +0000 2018,0,1,0,0,FALSE
"@Grube4982 @emrazz @charliekirk11 Tadalafil (Cialis) 
Vardenafil (Levitra, Staxyn)
PSA (prostate specific antigen) test
Or ANY other male specific Medication or Test",ro,Redacted For Privacy & Safety ,,,,RealFactsVsFake,Wed Nov 14 22:34:41 +0000 2018,0,0,0,0,FALSE
"@DOCDUBE @reasonablewlvrn @supermarioelia Cialis must work cuz the samples keep dissappearing. 
This is how it became FDA approved. 
#truestory",en,"Toronto, Ontario",,,,DrJohnAquino,Wed Nov 14 20:42:36 +0000 2018,0,1,0,0,FALSE
Hm. Reduced price sounds good. But why should I ask my pharmacist about white paint? @cialis_canada https://t.co/EDcHXRkSPE,en,"Toronto, Turtle Island",,,,hannorein,Wed Nov 14 15:46:59 +0000 2018,0,1,0,0,FALSE
"@JSMbanker @cialis_canada If might be time to worry about your goat, too",en,"Toronto, Ontario",,,,BuzzIlk,Wed Nov 14 15:34:01 +0000 2018,0,1,0,0,FALSE
"@ReneeLibby2 @svik232 Wow - Viagra and Cialis must be expensive, huh.",en,Canada,,,,lobo_lyriam,Wed Nov 14 01:13:25 +0000 2018,0,0,0,0,FALSE
So I tweeted about the #oilers today and #cialis show up in my timeline as a promoted tweet. #notsayingjustsaying,en,Canada,,,,Steamwhistle_4,Wed Nov 14 00:05:05 +0000 2018,0,0,0,0,FALSE
.@Twitter is targeting me with ads from Cialis. lol?,en,she/her,,,,FoxyTransGirl,Tue Nov 13 20:12:48 +0000 2018,0,0,0,0,FALSE
@cialis_canada Cialis: Not getting work done since November 2003.,en,"British Columbia, Canada",,,,robert_billard,Sun Nov 11 21:19:54 +0000 2018,0,0,0,0,FALSE
"@cialis_canada TV announcer: ""Having erectile dysfunction? Go over and see Alice!"" (Cut to hot chick in low-cut yellow and green dress).",en,"Winnipeg, Manitoba, Canada",,,,BillMarantz,Sun Nov 11 16:53:12 +0000 2018,0,0,0,0,FALSE
@Daffney182 Me fais bombarder de pub de Cialis depuis queuques jours sur Twitter. J’vais essayer ça à place.,fr,"Québec, Québec, Canada",,,,Parsonn_,Sun Nov 11 03:09:48 +0000 2018,0,1,0,0,FALSE
@DCFraser @ryanroberge The one on the left looks like an ad for Cialis.,en,"Ottawa, Ontario",,,,shanethallam,Sat Nov 10 20:48:12 +0000 2018,0,1,0,0,FALSE
@cialis_canada c’est quoi pour vous un prix réduit ?,fr,Gatineau,,,,danielparent13,Sat Nov 10 15:12:38 +0000 2018,0,0,0,0,FALSE
@TabathaSouthey Ask tour medical school If Cialis® for test scores is right for you. 🙁,en,"Mississauga, Ontario",,,,SteveDaly15,Fri Nov 09 23:40:51 +0000 2018,0,0,0,0,FALSE
@cialis_canada .@tedcruz https://t.co/f5jGYPPDWr,und,"Toronto, Ontario",,,,BuzzIlk,Fri Nov 09 22:53:19 +0000 2018,0,0,0,0,FALSE
@JudeLeafs Cialis works !!!!,en,"Edmonton, Alberta Canada",,,,onabust,Fri Nov 09 21:17:50 +0000 2018,0,0,0,0,FALSE
"Love this. I think my favourite is: 

“Ask your doctor if Cialis is right for you!” https://t.co/tWtwjsFYR4",en,"Montréal, Québec",,,,tyrell_turing,Fri Nov 09 15:59:37 +0000 2018,0,0,0,0,TRUE
"@BryonyCloud Exactly, BP meds, Cialis, etc. for older age :-) So far, I use multi-vitamin, breathing exercise, losing weight, garlic instead BP med. But I ain't getting younger. Meds are in my path at some point.",en,Montreal,,,,TooRelaxedBT,Fri Nov 09 15:21:47 +0000 2018,0,1,0,0,FALSE
@GregShugar @racismdestroys @DonaldJTrumpJr Just thinking of Mueller slapping handcuffs on any of the #TrumpCrimeFamily is just like I snorted a couple of Cialis.,en,"Ontario, Canada",,,,moceri_giovanni,Fri Nov 09 14:20:07 +0000 2018,0,0,0,0,FALSE
"@cialis_canada Cialis, fighting both inflation and deflation.",en,"Edmonton, Alberta Canada",,,,onabust,Thu Nov 08 22:45:21 +0000 2018,0,1,0,0,FALSE
@cialis_canada Where is the promo ?,en,"Gatineau, Québec",,,,Frank58189281,Thu Nov 08 21:52:43 +0000 2018,0,0,0,0,FALSE
"@cialis_canada Why is it I keep seeing this post about reduced prices but the pharmaceutical industry is still charging me as much as a cheap hooker just so I can get laid....
And it doesn't help that benefit plans don't cover ED medications...",en,"Edmonton, AB Canada",,,,oldmanwalking,Thu Nov 08 20:03:04 +0000 2018,0,1,0,0,FALSE
"@ruthmkb @DianeMariePosts @vicecanada ""ask your doctor if Cialis is right for you"". Lot of lols in there.",en,Greater Vancouver,,,,mustangmadd,Thu Nov 08 03:38:46 +0000 2018,0,0,0,1,FALSE
@torontomike Brought to you by cialis,en,"Ontario, Canada",,,,redrising1982,Thu Nov 08 03:31:06 +0000 2018,0,0,0,0,FALSE
Amazing improvement chronic #prostatism #prostate issues with daily low dose Cialis https://t.co/k0Z5BlYrS6,en,Canada,,,,painmuse,Thu Nov 08 03:06:18 +0000 2018,0,0,1,0,FALSE
"@abitofbrittUS If your painful erection last 4 hours after taking Cialis and you desperately want it to go away, forget the emergency room, simply think about waking up to this every morning.",en,"Montréal, Québec",,,,True_Canuck1,Thu Nov 08 01:12:54 +0000 2018,0,1,0,0,FALSE
“Ask your doctor if Cialis is right for you!” https://t.co/9YdRnwTkhw,en,Vancouver,,,,JonRob59,Wed Nov 07 22:07:24 +0000 2018,0,0,0,0,TRUE
@BELLERIVERGUY @cmaconthehill @680NEWS @AndrewScheer @TonyclementCPC How do you know this old man ain't packing and just strung out on cialis?,en,Canada,,,,Annonimityxx,Wed Nov 07 17:36:35 +0000 2018,0,0,0,0,FALSE
@cialis_canada Now sold with a weeks worth of Tums,en,Montreal,,,,chrismontreal,Wed Nov 07 00:47:27 +0000 2018,0,0,0,0,FALSE
"Cialis. For the hubby, of course!😁😉 https://t.co/S7bQ5mRbSi",en,"Alberta, Canada",,,,ceraldi_carleen,Tue Nov 06 23:14:21 +0000 2018,0,0,0,0,TRUE
@cialis_canada do you put it in the oil or use it as a gas additive like STP ?,en,Vancouver bc,,,,RNBenner,Tue Nov 06 17:52:03 +0000 2018,0,1,0,0,FALSE
"Eli Lilly's new launches step up in time to fill the growing Cialis gap
https://t.co/KiU6H1qkys",en,"Montréal, Québec",,,,tw_labofine,Tue Nov 06 17:11:54 +0000 2018,0,0,0,0,FALSE
@CGramstrup I think it's crossing the Cialis Archipelago chain.,en,"Vancouver, British Columbia",,,,CNDIDFRNTOTRUTH,Mon Nov 05 02:19:53 +0000 2018,0,0,0,0,FALSE
@cialis_canada *prostate.,en,Canada,,,,Freedom_fifty5,Sun Nov 04 19:10:44 +0000 2018,0,0,0,0,FALSE
"@cialis_canada I recently went through radiation treatment for prostata cancer. I understand that this helps with urination issues and could help like Flomax does.  But, this is not covered under my health plan as it is deemed ‘recreational’.  And advice?",en,Canada,,,,Freedom_fifty5,Sun Nov 04 19:10:20 +0000 2018,0,1,0,0,FALSE
@cialis_canada Just do the KETOGENIC Diet and you’ll never leave the bedroom 💪😁#NSNG,en,Canada,,,,keogge,Sun Nov 04 18:27:39 +0000 2018,0,0,0,0,FALSE
Viagra and Cialis are far more potent at decreasing all-cause mortality than statins or blood pressure drugs. https://t.co/ieiLRHHRCQ,en,Canada,,,,ddhewitt68,Sun Nov 04 08:41:33 +0000 2018,0,0,0,1,FALSE
@joeblow7452 Kinda ironic your post is on top of a Cialis ad. 😆,en,"Thunder Bay, Ontario",,,,TerryToneguzzi,Sat Nov 03 19:22:19 +0000 2018,0,0,0,0,FALSE
@cialis_canada @Cody52585313 @Longshot2018 time to load up. Deep Value,en,Canada,,,,LamboJohnny,Fri Nov 02 13:09:12 +0000 2018,0,0,0,0,FALSE
Cialis headquarters https://t.co/U2pVl7xc7n,en,"Sault Ste. Marie, Ontario",,,,__MikeScott,Thu Nov 01 17:59:52 +0000 2018,0,0,0,1,FALSE
Cialis headquarters https://t.co/U2pVl7xc7n,en,"Toronto, Ontario",,,,drinksmcgee,Thu Nov 01 12:42:37 +0000 2018,0,0,0,1,FALSE
Cialis headquarters https://t.co/U2pVl7xc7n,en,Canada,,,,PinkCamoTO,Thu Nov 01 12:36:19 +0000 2018,0,0,0,1,FALSE
@Adamantium19897 @MylesTolley @dzaderiko58 @ufc @dc_mma Twice? His first bust was cialis. Second was a witch hunt &amp; determined not performance enhancing. He kicked DC’s head off fair &amp; square bud.,en,Edmonton,,,,TWJDugal,Thu Nov 01 01:33:19 +0000 2018,0,0,0,0,FALSE
Cialis headquarters https://t.co/U2pVl7xc7n,en,,,,,Cawfeel,Thu Nov 01 00:26:03 +0000 2018,0,0,0,1,FALSE
Cialis headquarters https://t.co/U2pVl7xc7n,en,Canada,,,,FunnyBison,Wed Oct 31 21:12:39 +0000 2018,0,0,0,1,FALSE
"@astridoverthere It’s pretty much just you, I think, with the exception of some things like Vigra/Cialis? I’m pretty sure I’ve seen those ads. Most meds are marketed directly to doctors instead, which has both good and bad aspects.",en,,,,,snazel,Tue Oct 30 06:31:36 +0000 2018,0,0,0,0,FALSE
@RaidKablawi @Gioxism @nokber Maybe the world needs some Cialis?,en,"Toronto, Ontario",,,,irvi_wan_kenobi,Mon Oct 29 00:32:08 +0000 2018,0,1,0,0,FALSE
@brandonallin @JonnyBones Maybe do some fucking research bud. Violation 1 was for a Cialis knock off. Violation 2 was found by experts to be unintentional &amp; at such low levels as to be impossible to have enhanced his performance. It was a witch hunt. They had to test it multiple times to get the + result.,en,Edmonton,,,,TWJDugal,Sun Oct 28 13:58:29 +0000 2018,0,1,0,0,FALSE
#cialis https://t.co/owOE8fgVsT,und,Canada,,,,Djpior,Fri Oct 26 16:34:15 +0000 2018,0,0,0,0,TRUE
"Cialis Now Available as Generic Tadalafil – Here’s What You Need To Know
https://t.co/QJC0VX1NCA #Menshealth #urology #ED @AmerUrological @SMSNA_ORG @ISSM_INFO @OSU_Urology @OSUWexMed",en,Southern Ontario,,,,lifeissexually3,Thu Oct 25 02:06:50 +0000 2018,0,0,0,1,FALSE
Someone needs to find a way to work leaf blowers into Cialis commercials.,en,OTTAWA CANADA,,,,DAVET800,Wed Oct 24 00:49:02 +0000 2018,0,0,0,1,FALSE
Horny goat weed helps both men and women and is the active ingredient in Viagara and Cialis. So why not go the safer route by using an herb instead of prescription drugs just to improve ur… https://t.co/dXJcgsAtJP,en,"Ajax, Ontario",,,,ss_wellness,Mon Oct 22 16:16:03 +0000 2018,0,0,0,0,FALSE
"@supplement2016 ED is a major issue and the chemical medications if you are able to be prescribed cialis or viagra , they still just mask the problem and can have serious side effects . @CaverStem is the new treatment brought to market by CMTH , 60 minute outpatient stem cell procedure $CELZ https://t.co/2Z0mnemVgZ",en,Kingston Ontario,,,,OTCBUL,Mon Oct 22 00:13:30 +0000 2018,0,0,0,0,FALSE
L’idée c’est de pas avoir besoin du cialis avant ton temps!,fr,"Montréal, Québec",,,,CarlAndreT,Sun Oct 21 14:42:21 +0000 2018,0,0,0,0,FALSE
Why Vaping Viagra And Cialis Is A Dumb Idea https://t.co/GcEmBcbY7x via @AskMen,en,🇨🇦,,,,x_jupiterhart,Sat Oct 20 16:28:23 +0000 2018,0,0,0,0,FALSE
